mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_glm__alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.0898817539215088,0.007147256769987069,0.009847068786621093,0.0005293972016976521,0.01,{'glm__alpha': 0.01},-2.209016246632965,-1.9557594400072464,-1.8377753155041905,-1.7694893925718365,-1.56188239147528,-1.8667845572383037,0.21368775109964375,5
0.07288956642150879,0.0010799346543497552,0.00981144905090332,0.0003306512566258187,0.03,{'glm__alpha': 0.03},-2.223503056866035,-1.8549104360476174,-1.8326998290436143,-1.741431103973211,-1.5572552859259343,-1.8419599423712825,0.21771146132208435,3
0.05813894271850586,0.0015683618894715122,0.009289836883544922,0.00024508876089228437,0.1,{'glm__alpha': 0.1},-2.2316530835561594,-1.7461492663161713,-1.8433019824335564,-1.7317718693336976,-1.5665614953901048,-1.8238875394059377,0.22243870539943103,1
0.05320301055908203,0.0018617007201952582,0.009092760086059571,0.00017424959477556215,0.3,{'glm__alpha': 0.3},-2.2246123392615726,-1.7022916158457688,-1.856309867639054,-1.755772533706048,-1.594538284470197,-1.8267049281845282,0.21615651161011634,2
0.050049638748168944,0.0009062844552775602,0.008722591400146484,0.0001617679739988479,1.0,{'glm__alpha': 1},-2.2119542997120263,-1.7023123393679678,-1.8722501563764122,-1.838779983567867,-1.6442526731423854,-1.8539098904333318,0.19783783495759782,4
0.04778366088867188,0.0010113944020057539,0.008500099182128906,0.00018552317720918878,3.0,{'glm__alpha': 3},-2.2345866141712163,-1.735941663427211,-1.9277537666289224,-2.0079523045961,-1.7150642937279663,-1.9242597285102832,0.1910737319092624,6
0.04669008255004883,0.0004350322516129574,0.008518266677856445,0.00021382865845499818,10.0,{'glm__alpha': 10},-2.2743297831601965,-1.781202195076327,-1.9953004670011407,-2.1883218258009434,-1.7898707439570103,-2.0058050029991237,0.20129695427284908,7
0.046928119659423825,0.0007216377271761002,0.008514070510864257,0.00035566936820584903,30.0,{'glm__alpha': 30},-2.2928628606775443,-1.803393202775758,-2.0266003223721825,-2.2676144517446364,-1.8246817002667968,-2.0430305075673836,0.20891450075363524,8
0.04729900360107422,0.0005156037038606163,0.00850071907043457,0.00020357700106937127,100.0,{'glm__alpha': 100},-2.3002091006337397,-1.8127104984038636,-2.039478253294352,-2.2993505170782638,-1.8390879746608313,-2.05816726881421,0.21229585495806336,9
