iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_gbm__min_samples_leaf,param_gbm__max_leaf_nodes,param_gbm__learning_rate,param_gbm__l2_regularization,param_gbm__max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,45,5.270751285552978,0.25157800097420896,0.017394638061523436,0.0004483831569630302,20,255,0.1,0.0,45,"{'gbm__min_samples_leaf': 20, 'gbm__max_leaf_nodes': 255, 'gbm__learning_rate': 0.1, 'gbm__l2_regularization': 0.0, 'gbm__max_iter': 45}",-3.898615851850325,-2.9291073239683376,-2.369556134255108,-2.437761296383758,-1.8146816246569546,-2.6899444462228965,0.7000593499406742,34,-0.8065075878032186,-0.7802819930287552,-0.7755570116824818,-0.7505673388408193,-0.782655676429657,-0.7791139215569863,0.017843095928551912
0,45,3.058799409866333,0.14000783191260202,0.01957879066467285,0.004704945606212708,20,127,0.05,0.0,45,"{'gbm__min_samples_leaf': 20, 'gbm__max_leaf_nodes': 127, 'gbm__learning_rate': 0.05, 'gbm__l2_regularization': 0.0, 'gbm__max_iter': 45}",-2.7725149838526284,-2.1397978375123574,-1.8385548951551345,-1.9274634031232134,-1.504498227200751,-2.036565869368817,0.4210666475152134,19,-1.1479980332939987,-1.0993115838007876,-1.10210714142587,-1.0677152999413413,-1.1142175815436928,-1.1062699280011383,0.02590986939015942
0,45,5.542714786529541,0.3027040285955319,0.016912221908569336,0.0004228427001479916,20,255,0.03,0.0,45,"{'gbm__min_samples_leaf': 20, 'gbm__max_leaf_nodes': 255, 'gbm__learning_rate': 0.03, 'gbm__l2_regularization': 0.0, 'gbm__max_iter': 45}",-2.7449528687056457,-2.052897195930989,-1.7795917734148807,-1.8867465330484952,-1.529728550623546,-1.998783384344711,0.4099528898259976,15,-1.156394456905147,-1.1157307283650397,-1.1176119771184914,-1.0804536647130742,-1.1266293741460387,-1.1193640402495582,0.024307714163077906
0,45,1.478589153289795,0.094863552706511,0.016051626205444335,0.0006251248323432702,20,63,0.15,0.1,45,"{'gbm__min_samples_leaf': 20, 'gbm__max_leaf_nodes': 63, 'gbm__learning_rate': 0.15, 'gbm__l2_regularization': 0.1, 'gbm__max_iter': 45}",-2.9578513271072575,-2.3409281703663702,-1.9556900169626679,-2.166023206477691,-1.578397665700697,-2.1997780773229367,0.45638369586758304,29,-1.0675013286683166,-1.019859249903083,-1.0242190411203334,-0.991406112745598,-1.0329623584745375,-1.0271896181823736,0.024500515999948083
0,45,0.8821334838867188,0.04975510439463767,0.015375661849975585,0.00042042279303223254,20,31,0.03,0.0,45,"{'gbm__min_samples_leaf': 20, 'gbm__max_leaf_nodes': 31, 'gbm__learning_rate': 0.03, 'gbm__l2_regularization': 0.0, 'gbm__max_iter': 45}",-2.3636717107931986,-1.7995953945370564,-1.757632668784842,-1.8141930721600916,-1.4416342060976801,-1.8353454104745737,0.29728839443776073,4,-1.4667164198595717,-1.4290672106253,-1.4255569435352127,-1.3921871816243596,-1.4517712212189078,-1.4330597953726705,0.025399566540907366
0,45,4.127769851684571,0.0610645656556483,0.016222333908081053,0.00019392226805104836,50,255,0.03,0.0,45,"{'gbm__min_samples_leaf': 50, 'gbm__max_leaf_nodes': 255, 'gbm__learning_rate': 0.03, 'gbm__l2_regularization': 0.0, 'gbm__max_iter': 45}",-2.4563016034955947,-1.9342581853784884,-1.7023002345897715,-1.7995448318813096,-1.485464136903431,-1.8755737984497192,0.32517020790489193,8,-1.2895174085735062,-1.2375971548612088,-1.2394647746572103,-1.1989135069435006,-1.2565751998274866,-1.2444136089725826,0.029405684222451607
0,45,0.8344727516174316,0.03324224463680152,0.015211391448974609,0.00024503442760323997,20,31,0.05,0.1,45,"{'gbm__min_samples_leaf': 20, 'gbm__max_leaf_nodes': 31, 'gbm__learning_rate': 0.05, 'gbm__l2_regularization': 0.1, 'gbm__max_iter': 45}",-2.337610184619303,-1.8944063214232887,-1.704396663941183,-1.7898373003838992,-1.4245172728264457,-1.8301535486388238,0.2978662916102663,3,-1.3772819447064573,-1.3264909528499198,-1.328211491914879,-1.2942699547368257,-1.3486755741387038,-1.3349859836693572,0.027394187363233593
0,45,4.221338510513306,0.05914519795222872,0.020332956314086915,0.004492003231518519,50,255,0.2,0.0,45,"{'gbm__min_samples_leaf': 50, 'gbm__max_leaf_nodes': 255, 'gbm__learning_rate': 0.2, 'gbm__l2_regularization': 0.0, 'gbm__max_iter': 45}",-3.626984270113825,-2.933012337013983,-2.204956573689563,-2.3987964280281924,-1.8917283848850888,-2.61109559874613,0.6104374190578185,31,-0.7793178927720844,-0.7631626302979894,-0.757142846875926,-0.7299448375327757,-0.7685600219596418,-0.7596256458876833,0.016536218415367353
0,45,1.324206495285034,0.013415943684241526,0.016054439544677734,0.0004220709069128316,50,63,0.15,1.0,45,"{'gbm__min_samples_leaf': 50, 'gbm__max_leaf_nodes': 63, 'gbm__learning_rate': 0.15, 'gbm__l2_regularization': 1.0, 'gbm__max_iter': 45}",-2.7292589272660197,-2.358360336546204,-1.7980330373884041,-2.030474242261857,-1.5538003178688993,-2.093985372266277,0.4139777657238187,24,-1.1269988969245255,-1.0854582858908324,-1.0728233052738114,-1.0465060440825844,-1.0902578144609314,-1.084408869326537,0.02615366643895808
0,45,5.3619475841522215,0.07324722702047452,0.017097949981689453,0.0006183721818395698,10,255,0.15,10.0,45,"{'gbm__min_samples_leaf': 10, 'gbm__max_leaf_nodes': 255, 'gbm__learning_rate': 0.15, 'gbm__l2_regularization': 10.0, 'gbm__max_iter': 45}",-3.9384542230984594,-2.770438945516806,-2.3266286658343605,-2.382869364423518,-1.7836962395816283,-2.6404174876909545,0.7211893930785813,32,-0.7696216246395897,-0.7432899541471708,-0.7367871174960829,-0.7030849115361884,-0.7430720283776107,-0.7391711272393284,0.021294661410504654
0,45,1.6672317504882812,0.1428036782747761,0.016144609451293944,0.001609929547824456,10,63,0.03,1.0,45,"{'gbm__min_samples_leaf': 10, 'gbm__max_leaf_nodes': 63, 'gbm__learning_rate': 0.03, 'gbm__l2_regularization': 1.0, 'gbm__max_iter': 45}",-2.4372307016967683,-1.8383020573726394,-1.7422122317259408,-1.8358077102553323,-1.447929990034325,-1.8602965382170011,0.32184672201910586,5,-1.3828025549304113,-1.3408193453819035,-1.3388897289992157,-1.2996505653925141,-1.3610851274067148,-1.3446494644221518,0.027562781466890455
0,45,5.421192264556884,0.23932451243952824,0.017381000518798827,0.0013239448349017032,5,255,0.1,0.0,45,"{'gbm__min_samples_leaf': 5, 'gbm__max_leaf_nodes': 255, 'gbm__learning_rate': 0.1, 'gbm__l2_regularization': 0.0, 'gbm__max_iter': 45}",-5.798767799631394,-4.397584018645565,-4.963946540978465,-3.514465300330923,-2.5028939934767904,-4.2355315306126275,1.142149413389023,35,-0.6321461007413925,-0.5989615308493261,-0.5956975523302803,-0.5776996726956729,-0.6045421677056737,-0.6018094048644691,0.01763251214394645
0,45,1.5656134128570556,0.06372643037523949,0.015773820877075195,0.00033447784524002404,100,63,0.03,0.1,45,"{'gbm__min_samples_leaf': 100, 'gbm__max_leaf_nodes': 63, 'gbm__learning_rate': 0.03, 'gbm__l2_regularization': 0.1, 'gbm__max_iter': 45}",-2.3126282285894573,-1.8482748258209127,-1.7021432671053152,-1.7931963711491785,-1.4630977525521685,-1.823868089043406,0.2776310807729011,2,-1.431501119916235,-1.3855493066414293,-1.3906961582938415,-1.3503375537647637,-1.4129838744992842,-1.3942136026231107,0.027405226344908225
0,45,2.3803823947906495,0.07480539431885261,0.018874263763427733,0.002418282779257943,100,255,0.15,1.0,45,"{'gbm__min_samples_leaf': 100, 'gbm__max_leaf_nodes': 255, 'gbm__learning_rate': 0.15, 'gbm__l2_regularization': 1.0, 'gbm__max_iter': 45}",-2.737733912954896,-2.33530627692675,-1.7322144394921557,-2.001782887871661,-1.5822503566556103,-2.0778575747802144,0.41775582953131013,22,-1.0866293803050828,-1.0514352650336585,-1.0504618400919954,-1.0124867577038321,-1.054656691620403,-1.0511339869509944,0.02352225871771335
0,45,1.636695432662964,0.1455599430699453,0.015564632415771485,0.000835446099807472,10,63,0.03,0.1,45,"{'gbm__min_samples_leaf': 10, 'gbm__max_leaf_nodes': 63, 'gbm__learning_rate': 0.03, 'gbm__l2_regularization': 0.1, 'gbm__max_iter': 45}",-2.411619012937823,-1.8500326777552458,-1.7701742014639765,-1.8713426185838633,-1.4532568690861756,-1.871285075965417,0.3089930167088107,6,-1.3703320626787043,-1.3276203774609872,-1.3221704757818418,-1.2891134108905316,-1.3448849508571303,-1.330824255533839,0.02677131777828729
